#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
52.93184  -54.43233 20.68810  20.18624  0.75960   1.00763   7.67580   75.23865  -2.37249  1.69312   74.55928  2.74064   1.50000   3.12427  
54.07294  -53.84993 19.33392  18.72446  0.15610   0.20706   24.93435  76.53690  0.42286   0.39729   77.35705  0.66656   1.50000   1.64143  
53.92659  -53.98404 20.96216  20.47561  0.04601   0.06103   5.86810   60.41540  -7.22028  -0.74585  52.44927  3.78271   1.50000   4.06926  
53.97809  -54.14771 19.96328  19.66371  0.14827   0.19667   11.95353  38.60224  -1.39618  -2.21671  34.98934  1.61066   1.50000   2.20096  
53.66821  -54.01907 20.66439  20.16100  0.19591   0.25986   7.83348   49.52868  1.54545   0.05268   51.12680  2.67457   1.50000   3.06648  
53.88799  -54.13049 19.90842  19.92581  0.14611   0.19381   9.52626   52.24156  1.10992   -2.63525  50.71623  2.11491   1.50000   2.59285  
53.91141  -53.78067 20.11510  19.57431  0.22546   0.29906   12.78145  56.40372  -0.62917  -2.27526  53.49930  1.48629   1.50000   2.11165  
53.91795  -54.01709 19.95874  19.73983  0.05116   0.06786   11.24862  60.72142  -1.99806  0.36264   59.08600  1.73253   1.50000   2.29165  
53.81031  -53.99743 19.91704  19.83374  0.11153   0.14794   10.37890  55.61673  0.91076   1.25160   57.77909  1.90818   1.50000   2.42717  
54.18094  -53.96326 18.42068  17.73852  0.11257   0.14931   48.36200  63.31338  0.21586   0.21081   63.74005  0.30102   1.50000   1.52991  
53.94799  -53.94781 19.36865  18.84758  0.06049   0.08024   22.74227  76.80169  -1.10495  -2.29341  73.40333  0.74439   1.50000   1.67455  
54.40858  -53.88059 18.74813  18.06656  0.26852   0.35618   39.04593  56.24769  0.07237   0.56279   56.88286  0.38914   1.50000   1.54966  
53.16017  -54.21346 20.75821  20.26090  0.53665   0.71186   7.20943   64.80062  3.21749   0.95526   68.97336  2.95474   1.50000   3.31368  
54.19111  -54.04307 19.89081  19.90938  0.12025   0.15951   9.67842   68.35212  0.97531   -0.48650  68.84093  2.07508   1.50000   2.56046  
53.99672  -53.95160 20.01413  19.46540  0.04844   0.06425   13.92346  71.53668  0.35101   0.79866   72.68636  1.34123   1.50000   2.01219  
53.66849  -53.94613 19.88807  19.93157  0.20229   0.26833   9.47298   43.73132  -3.91818  1.60823   41.42137  2.12920   1.50000   2.60451  
53.92582  -54.00880 19.33837  18.72934  0.04448   0.05900   24.84746  70.21158  -0.29615  0.41314   70.32856  0.66936   1.50000   1.64257  
54.31028  -54.32467 19.96148  19.73006  0.37204   0.49350   11.33904  55.34491  0.53145   -1.18796  54.68840  1.71596   1.50000   2.27915  
54.20218  -54.00799 19.91522  19.83763  0.11910   0.15798   10.34293  55.37217  -1.35337  -0.13981  53.87898  1.91614   1.50000   2.43343  
54.48681  -53.85328 19.91593  19.83610  0.32201   0.42713   10.35705  73.78012  -1.60907  -0.01373  72.15732  1.91301   1.50000   2.43097  
54.02358  -54.06025 20.59583  20.08860  0.06182   0.08201   8.28578   60.09738  1.52105   -2.02497  59.59346  2.50034   1.50000   2.91577  
53.90598  -53.99256 20.58099  20.07295  0.05577   0.07397   8.38353   59.51028  -2.22082  -1.94868  55.34077  2.46540   1.50000   2.88586  
53.87371  -54.04613 20.49781  19.98434  0.08736   0.11588   8.98427   49.83719  -5.11969  -1.12091  43.59659  2.26893   1.50000   2.71993  
54.13298  -53.98767 20.85229  20.36016  0.07914   0.10498   6.58934   46.05350  7.61902   -1.83666  51.83585  3.29147   1.50000   3.61715  
53.92393  -54.00971 18.22621  17.45630  0.04575   0.06068   57.06047  58.63074  0.28405   -0.93999  57.97480  0.24683   1.50000   1.52017  
53.86764  -54.03393 20.49700  19.98347  0.08485   0.11254   8.99229   61.62263  -0.93721  -2.24643  58.43899  2.26650   1.50000   2.71791  
54.55168  -54.03055 19.18841  18.56398  0.32558   0.43187   27.79185  58.53174  0.31146   1.77503   60.61822  0.58519   1.50000   1.61011  
53.91264  -54.31160 20.86789  20.37661  0.31577   0.41886   6.48657   67.61315  0.78743   0.44981   68.85040  3.35414   1.50000   3.67427  
53.43589  -54.09631 19.88807  19.92966  0.34491   0.45751   9.49066   63.02492  0.05395   -2.89010  60.18877  2.12444   1.50000   2.60062  
53.93924  -53.87794 20.43050  19.91213  0.12720   0.16872   9.65301   64.29843  3.23568   -1.05998  66.47413  2.08164   1.50000   2.56578  
53.89336  -53.90909 18.19770  17.42163  0.11047   0.14653   58.33892  73.42363  -0.24257  0.47375   73.65480  0.24035   1.50000   1.51913  
53.95904  -54.01124 19.90384  19.86305  0.02657   0.03524   10.10745  48.03914  -1.06768  -0.21469  46.75677  1.96984   1.50000   2.47593  
53.91706  -53.95832 20.89749  20.40771  0.06416   0.08510   6.29230   40.34874  -1.67269  1.61727   40.29332  3.47879   1.50000   3.78840  
54.22388  -54.05834 19.95243  19.39891  0.14386   0.19083   14.79561  65.62366  0.40157   0.86742   66.89265  1.24693   1.50000   1.95060  
54.00974  -54.08759 20.87565  20.38478  0.08777   0.11643   6.43557   61.71689  3.93619   -0.83107  64.82201  3.38607   1.50000   3.70344  
54.19433  -54.10371 19.30683  18.69477  0.15418   0.20451   25.46301  55.78818  0.26755   0.01461   56.07034  0.64999   1.50000   1.63478  
53.73235  -54.09084 19.89218  19.52813  0.18151   0.24077   13.20910  65.35125  -1.28587  1.12656   65.19194  1.42874   1.50000   2.07154  
54.43154  -54.14800 18.24845  17.48285  0.29328   0.38903   56.08141  51.06791  0.16057   -0.79822  50.43026  0.25201   1.50000   1.52102  
54.22211  -53.97663 19.32012  18.70933  0.13266   0.17597   25.20372  53.61823  0.36413   1.02708   55.00944  0.65803   1.50000   1.63799  
53.87653  -54.03448 21.14372  20.66750  0.08032   0.10655   5.03689   81.36152  -0.38498  0.83331   81.80985  4.54366   1.50000   4.78485  
53.77628  -53.95440 19.31761  18.70658  0.13925   0.18471   25.25273  47.90130  0.39026   -0.28618  48.00538  0.65649   1.50000   1.63737  
53.99705  -53.92046 20.85315  20.36106  0.07956   0.10553   6.58371   62.17634  5.66677   0.42081   68.26393  3.29485   1.50000   3.62022  
53.93223  -54.05727 20.04050  19.49380  0.06974   0.09251   13.55095  62.70937  0.18589   0.95533   63.85058  1.38560   1.50000   2.04203  
54.02475  -53.99411 19.96213  19.72732  0.01569   0.02082   11.36443  64.05721  -2.09708  2.50191   64.46204  1.71137   1.50000   2.27569  
54.26724  -53.86056 21.08511  20.60597  0.21024   0.27887   5.28629   45.81389  -2.84611  -1.60253  41.36525  4.28765   1.50000   4.54246  
54.04795  -54.15423 20.78320  20.28729  0.15678   0.20796   7.04452   61.80524  0.88046   0.44274   63.12844  3.03793   1.50000   3.38807  
53.33021  -54.29408 20.24513  19.71432  0.49028   0.65035   11.48481  62.32366  -0.31909  -1.83607  60.16850  1.68986   1.50000   2.25957  
54.07898  -54.52600 19.39500  18.79210  0.52802   0.70041   23.72999  66.28170  0.74114   0.36622   67.38906  0.70736   1.50000   1.65842  
53.99121  -54.09443 19.89919  19.92695  0.09457   0.12544   9.51573   66.59348  -0.80663  0.90766   66.69450  2.11772   1.50000   2.59514  
54.00041  -53.89139 19.88818  19.92649  0.10861   0.14406   9.51999   52.45632  2.58427   0.74590   55.78648  2.11659   1.50000   2.59421  
53.97994  -53.99260 19.89765  19.88190  0.01392   0.01846   9.93295   40.12750  -3.34574  -0.25605  36.52571  2.01144   1.50000   2.50916  
53.99543  -54.02358 19.89498  19.89313  0.02373   0.03148   9.82894   61.97808  -0.60422  -2.43516  58.93870  2.03701   1.50000   2.52970  
54.12818  -53.98134 19.90417  19.92407  0.07764   0.10298   9.54242   46.70572  -0.62183  -1.60436  44.47953  2.11062   1.50000   2.58935  
53.91992  -53.91722 19.30110  18.68895  0.09525   0.12634   25.56670  44.81930  -0.49100  -2.62565  41.70265  0.64683   1.50000   1.63352  
53.63466  -52.53858 20.83621  20.34320  1.47765   1.96047   6.69526   69.29787  -6.55341  0.81239   63.55685  3.22908   1.50000   3.56047  
54.60360  -53.75167 18.10433  17.35454  0.43392   0.57559   60.81362  48.28689  -0.19288  3.32245   51.41645  0.22866   1.50000   1.51733  
54.01952  -53.98184 19.96497  19.70285  0.02148   0.02850   11.59107  57.54779  0.21947   1.42980   59.19706  1.67129   1.50000   2.24571  
54.08151  -53.95673 21.09242  20.61375  0.06457   0.08565   5.25475   48.33128  -4.51739  1.48756   45.30145  4.31854   1.50000   4.57163  
53.90618  -53.88808 21.04263  20.56078  0.12480   0.16554   5.46941   60.63827  2.00687   -1.37385  61.27128  4.11596   1.50000   4.38077  
54.38034  -54.03487 19.82112  19.25708  0.22617   0.30000   16.65603  67.63163  -1.75887  -1.67463  64.19813  1.08172   1.50000   1.84936  
54.14818  -53.98998 17.46261  16.48780  0.08768   0.11631   97.01034  75.08898  0.02018   -1.24093  73.86823  0.13056   1.50000   1.50567  
50.88397  -54.73921 20.99791  20.51322  1.95978   2.60056   5.66218   68.13464  3.36310   0.25762   71.75535  3.94838   1.50000   4.22371  
54.32021  -54.12663 19.94843  19.76997  0.22661   0.30059   10.96945  58.80099  0.68047   -0.66791  58.81354  1.78558   1.50000   2.33201  
53.74816  -54.00001 19.37567  18.77063  0.14803   0.19635   24.11237  50.31152  -0.01273  1.45122   51.75001  0.69392   1.50000   1.65273  
53.96349  -53.92718 18.09131  17.33862  0.07592   0.10071   61.40066  57.43591  -0.21381  0.36095   57.58305  0.22604   1.50000   1.51694  
54.11703  -54.06717 20.67785  20.17533  0.09611   0.12748   7.74396   66.69458  -3.67034  0.47964   63.50388  2.71171   1.50000   3.09893  
53.97815  -54.03871 18.91689  18.25772  0.04078   0.05410   34.58507  55.04907  -0.57899  -0.77729  53.69279  0.45013   1.50000   1.56608  
53.84403  -54.20831 19.94275  19.78229  0.22750   0.30177   10.85538  59.40316  1.77728   -0.59303  60.58742  1.80812   1.50000   2.34931  
53.70696  -54.16917 20.99021  20.50506  0.24118   0.31992   5.69525   63.46646  -5.14267  -2.28813  56.03566  3.92089   1.50000   4.19802  
54.14106  -53.99137 19.32104  18.71035  0.08337   0.11058   25.18570  47.42531  0.85537   1.65497   49.93565  0.65859   1.50000   1.63821  
54.03549  -54.09724 17.58429  16.65125  0.09945   0.13191   89.55836  73.72459  -0.08600  0.53845   74.17704  0.14371   1.50000   1.50687  
54.17700  -54.41272 20.71563  20.21555  0.42550   0.56442   7.49269   52.55862  0.14336   -4.07014  48.63183  2.82121   1.50000   3.19518  
54.07377  -54.14493 19.96516  19.68107  0.15125   0.20063   11.79277  64.71463  2.40760   0.45943   67.58166  1.63705   1.50000   2.22034  
53.96250  -53.93259 18.34750  17.64945  0.07093   0.09408   51.00606  43.22751  0.39101   0.36957   43.98810  0.28239   1.50000   1.52635  
53.96849  -54.09717 19.93720  19.38227  0.09891   0.13120   15.01391  61.34928  0.37705   -1.91001  59.81632  1.22520   1.50000   1.93678  
53.94640  -54.00023 20.85432  20.36230  0.03150   0.04179   6.57600   54.20988  3.81745   -0.45525  57.57209  3.29949   1.50000   3.62445  
54.10554  -54.20386 19.88807  19.92995  0.21305   0.28260   9.48791   73.40866  2.28774   0.30909   76.00549  2.12518   1.50000   2.60123  
54.20870  -54.35417 19.18860  18.56419  0.37464   0.49695   27.78800  78.16804  0.63281   0.09129   78.89214  0.58529   1.50000   1.61014  
54.57185  -54.16988 19.90949  19.85082  0.37600   0.49875   10.22072  44.25341  0.80215   -3.45013  41.60543  1.94367   1.50000   2.45517  
54.17364  -54.36385 19.35706  18.74995  0.37777   0.50111   24.48059  48.14070  0.15508   0.51150   48.80728  0.68142   1.50000   1.64752  
54.08803  -53.94307 19.93890  19.79037  0.07696   0.10208   10.78056  73.41397  1.82461   -2.90283  72.33574  1.82318   1.50000   2.36093  
53.98631  -54.04443 20.65089  20.14666  0.04516   0.05990   7.92304   62.31175  0.56051   -0.78766  62.08460  2.63833   1.50000   3.03493  
53.47282  -54.19384 20.54899  20.03920  0.36489   0.48401   8.59434   60.72410  -0.52433  -0.96010  59.23966  2.39301   1.50000   2.82427  
54.00113  -54.03049 19.96575  19.67111  0.03050   0.04045   11.88499  69.73369  1.33984   -0.33935  70.73418  1.62182   1.50000   2.20914  
53.97112  -53.37806 18.39411  17.70629  0.62218   0.82532   49.31882  63.24475  0.08467   0.39771   63.72714  0.29403   1.50000   1.52855  
53.87354  -54.11883 21.08896  20.61006  0.14011   0.18585   5.26970   65.99896  -0.41322  -2.07517  63.51057  4.30385   1.50000   4.55775  
53.96650  -53.95183 19.89340  19.93140  0.05204   0.06903   9.47452   64.44583  3.89188   0.22687   68.56458  2.12878   1.50000   2.60417  
54.07365  -54.08705 20.40664  19.88664  0.09720   0.12893   9.88904   62.08747  1.25832   -0.19337  63.15242  2.02216   1.50000   2.51776  
53.98171  -54.01192 20.84442  20.35185  0.01605   0.02129   6.64123   76.28069  0.79322   -1.18124  75.89267  3.26063   1.50000   3.58911  
54.16339  -54.11155 21.14002  20.66364  0.14711   0.19514   5.05253   51.40649  -2.09055  -1.42390  47.89205  4.52678   1.50000   4.76883  
53.71892  -54.07074 19.96414  19.69178  0.17959   0.23822   11.69360  52.32994  -1.47902  -1.46304  49.38788  1.65372   1.50000   2.23266  
54.12019  -54.08185 20.92646  20.43813  0.10807   0.14336   6.10228   58.84005  -5.41444  0.36778   53.79338  3.60919   1.50000   3.90848  
54.24595  -53.96488 21.10979  20.63209  0.14883   0.19741   5.18041   52.76419  -1.07125  2.33787   54.03080  4.39302   1.50000   4.64205  
53.93203  -53.67425 20.51682  20.00475  0.32821   0.43536   8.80957   59.49452  1.52135   3.36184   64.37771  2.32303   1.50000   2.76522  
53.88557  -54.05109 19.92131  19.82468  0.08443   0.11200   10.46286  59.59234  -0.28737  0.21381   59.51878  1.88982   1.50000   2.41276  
54.05509  -53.97615 19.89072  19.93342  0.04022   0.05335   9.45585   60.41654  -1.21146  -0.74301  58.46206  2.13383   1.50000   2.60830  
53.92625  -53.93849 19.89844  19.92749  0.07527   0.09984   9.51073   64.23376  -5.14589  -1.59773  57.49014  2.11906   1.50000   2.59623  
53.91242  -53.85765 19.15477  18.52657  0.15140   0.20082   28.45797  64.60563  0.17740   0.54286   65.32588  0.56879   1.50000   1.60422  
53.99988  -54.03602 19.89589  19.92924  0.03602   0.04779   9.49450   67.97955  -0.76546  2.73679   69.95087  2.12341   1.50000   2.59978  
53.78334  -54.05790 19.91592  19.93545  0.13981   0.18546   9.43699   66.21596  -0.69071  -0.66542  64.85983  2.13895   1.50000   2.61249  
53.87901  -54.07242 20.29804  19.77072  0.10145   0.13457   10.96249  47.27020  -2.47847  -0.80901  43.98272  1.78694   1.50000   2.33305  
53.60255  -53.84516 19.94245  19.78293  0.28063   0.37225   10.84941  57.81229  -3.59467  -0.58375  53.63388  1.80931   1.50000   2.35023  
54.52506  -54.38389 19.49252  18.89964  0.49167   0.65219   21.81520  49.37262  -0.77458  -1.15186  47.44618  0.78251   1.50000   1.69184  
53.89704  -53.76490 19.89444  19.89546  0.24281   0.32207   9.80737   57.26148  0.67848   0.59166   58.53162  2.04238   1.50000   2.53403  
55.07664  -54.13306 20.42140  19.90240  0.64567   0.85649   9.74307   67.15352  2.07491   -1.03624  68.19218  2.05857   1.50000   2.54710  
53.95076  -54.00108 19.75328  19.32158  0.02896   0.03842   15.80993  60.15878  -0.41584  1.29742   61.04036  1.15155   1.50000   1.89105  
54.19642  -54.07518 20.18015  19.64447  0.13769   0.18263   12.13171  73.09276  -3.12163  0.10891   70.08003  1.58232   1.50000   2.18031  
54.23110  -54.39322 20.61957  20.11364  0.41581   0.55156   8.12934   68.30666  1.82944   -1.84068  68.29543  2.55819   1.50000   2.96553  
53.28932  -53.61908 19.90299  19.86491  0.56674   0.75177   10.09024  56.35120  1.59482   -1.20330  56.74272  1.97387   1.50000   2.47914  
54.10169  -54.01802 17.60161  16.70715  0.06242   0.08279   87.04708  55.87283  -0.19959  0.18405   55.85729  0.14869   1.50000   1.50735  
53.96218  -54.14298 19.83434  19.43955  0.14469   0.19193   14.26259  73.36131  -0.48316  1.51684   74.39499  1.30305   1.50000   1.98694  
54.17154  -53.98735 18.02347  17.25382  0.10163   0.13481   64.52821  79.44328  -0.19173  -2.24691  77.00464  0.21296   1.50000   1.51504  
54.09018  -54.03146 19.89100  19.90765  0.06162   0.08173   9.69443   58.52097  -1.20016  -1.48713  55.83368  2.07097   1.50000   2.55713  
53.66024  -53.92485 19.89932  19.87563  0.21355   0.28326   9.99096   50.47923  1.20742   0.12528   51.81192  1.99743   1.50000   2.49794  
53.95377  -54.07807 19.91707  19.93692  0.08266   0.10964   9.42335   60.99834  0.47088   0.72520   62.19442  2.14266   1.50000   2.61553  
53.87211  -54.06155 20.19306  19.65839  0.09711   0.12881   12.00273  50.56017  0.60590   3.45055   54.61662  1.60274   1.50000   2.19517  
53.91658  -54.05314 19.59342  19.01050  0.07229   0.09588   19.89048  70.98125  1.08854   1.29935   73.36914  0.87423   1.50000   1.73617  
54.42772  -53.87270 18.31241  17.55822  0.28214   0.37425   53.71443  69.10133  0.06152   1.65097   70.81382  0.26539   1.50000   1.52330  
53.79197  -53.83674 17.28081  16.23574  0.20412   0.27076   110.56770 66.22376  0.05257   1.68830   67.96463  0.11160   1.50000   1.50415  
54.04239  -54.00403 19.91035  19.84896  0.02524   0.03348   10.23795  71.84297  -2.37092  -2.51127  66.96078  1.93974   1.50000   2.45206  
54.42311  -53.48292 19.88959  19.91896  0.57445   0.76201   9.58971   51.24416  -1.60711  0.40816   50.04521  2.09814   1.50000   2.57918  
54.08563  -53.97442 20.72377  20.22423  0.05648   0.07491   7.43850   59.43917  3.07119   0.83844   63.34880  2.84589   1.50000   3.21700  
54.22424  -54.05012 20.98917  20.50398  0.14094   0.18695   5.69964   49.11491  1.29929   -0.19976  50.21445  3.91727   1.50000   4.19464  
53.89614  -55.53249 19.84391  19.28166  1.53366   2.03481   16.33361  48.64504  0.75526   -1.42413  47.97618  1.10739   1.50000   1.86449  
53.83861  -53.98417 19.87440  19.50060  0.09619   0.12760   13.46405  60.36094  -1.72552  0.04973   58.68515  1.39633   1.50000   2.04933  
53.93476  -53.91006 21.14336  20.66713  0.09779   0.12971   5.03840   58.12372  8.86386   0.20673   67.19432  4.54202   1.50000   4.78330  
53.83296  -53.76278 17.48777  16.52134  0.25684   0.34069   95.39523  56.04612  0.17853   0.87295   57.09760  0.13322   1.50000   1.50590  
53.80990  -53.90528 20.92838  20.44015  0.14658   0.19443   6.08965   39.58491  5.51698   2.84319   47.94507  3.61817   1.50000   3.91678  
54.79459  -53.90646 19.89890  19.92718  0.47683   0.63251   9.51362   57.25830  -2.12441  -0.90823  54.22566  2.11829   1.50000   2.59560  
53.89166  -53.76688 19.89258  19.93181  0.24171   0.32062   9.47068   64.34941  1.33850   -2.01671  63.67121  2.12982   1.50000   2.60502  
54.09915  -54.07437 19.89682  19.92856  0.09445   0.12528   9.50077   48.57618  2.28222   2.52972   53.38812  2.12173   1.50000   2.59841  
54.36849  -53.83926 19.96482  19.70559  0.27005   0.35822   11.56570  58.26054  0.96079   0.34923   59.57056  1.67569   1.50000   2.24899  
54.13937  -53.99313 19.15804  18.53020  0.08222   0.10906   28.39325  52.67811  -0.04029  0.19964   52.83746  0.57035   1.50000   1.60477  
